# x_m, y_m, w_tr_right_m, w_tr_left_m
45.1662605597852,0.0524674434395338,1.1,1.1
45.4225125359791,0.053023337873124,1.1,1.1
45.678155494193206,0.0530622475156595,1.1,1.1
45.9458602252117,0.0574752926169924,1.1,1.1
46.2015018558068,0.0580671609584741,1.1,1.1
46.4564080788949,0.0585755988865,1.1,1.1
46.710818157143905,0.0582770569420512,1.1,1.1
46.9644816522146,0.0580467548691367,1.1,1.1
47.2237559329359,0.0645568826133583,1.1,1.1
47.47657267076271,0.0648543094081276,1.1,1.1
47.7287676439592,0.0642240771298627,1.1,1.1
47.980520951325005,0.0635884846506318,1.1,1.1
48.2311387634129,0.063806743624603,1.1,1.1
48.4948357017849,0.069891933797495,1.1,1.1
48.7461416631822,0.0704137771335634,1.1,1.1
48.9967339961944,0.0704640729100588,1.1,1.1
49.246848133930804,0.0696897103841953,1.1,1.1
49.4964730830209,0.0686305862833731,1.1,1.1
49.752801304110704,0.0732325122579679,1.1,1.1
50.0027211051574,0.0730858445837714,1.1,1.1
50.2525841050523,0.0723449934527573,1.1,1.1
50.501865849101904,0.0712421040635249,1.1,1.1
50.7609550476458,0.0756776610071859,1.1,1.1
51.0108394873123,0.0746961997125682,1.1,1.1
51.2599459133028,0.0724134841091729,1.1,1.1
51.508233949457605,0.070376177107909,1.1,1.1
51.756026649849304,0.0685022937343831,1.1,1.1
52.0030083428752,0.0666730429745133,1.1,1.1
52.259218799913505,0.0731006231491152,1.1,1.1
52.5055360275326,0.0714491954704379,1.1,1.1
52.7507841102449,0.0688560596928357,1.1,1.1
52.9937105029037,0.0662387920463162,1.1,1.1
53.2352227685825,0.0640201474536648,1.1,1.1
53.4885705598394,0.0672143778689289,1.1,1.1
53.729958412194904,0.0647691521109819,1.1,1.1
53.9706845578873,0.0620157517522107,1.1,1.1
54.2102095385068,0.0596770252741047,1.1,1.1
54.4470643601733,0.0564134953655178,1.1,1.1
54.688331239308305,0.0612214670968928,1.1,1.1
54.9241840021489,0.0586852494815596,1.1,1.1
55.1588890307968,0.0553958526670747,1.1,1.1
55.3916900927094,0.052094252039504,1.1,1.1
55.6220620878706,0.0483400888870854,1.1,1.1
55.864914969154505,0.0509071434170849,1.1,1.1
56.094928312887305,0.0476776891736703,1.1,1.1
56.3240684317555,0.0446783044614354,1.1,1.1
56.5512281462756,0.0416908047251887,1.1,1.1
56.7762311283119,0.038139597623343,1.1,1.1
57.011564419386005,0.042871388793788,1.1,1.1
57.2359458603949,0.0409676996614451,1.1,1.1
57.4584118501705,0.0389634255947245,1.1,1.1
57.67860824776,0.0373452793642855,1.1,1.1
57.903935119787505,0.0412700337580473,1.1,1.1
58.1216719979278,0.0416016036321099,1.1,1.1
58.3378788671826,0.0423718900035102,1.1,1.1
58.5526150926635,0.0442735950217681,1.1,1.1
58.7658166540222,0.0477719003716155,1.1,1.1
58.9773317351489,0.0520226293172453,1.1,1.1
59.197267432474604,0.0573155283225412,1.1,1.1
59.4065109087457,0.0649979835524435,1.1,1.1
59.6143552227403,0.0737931098803446,1.1,1.1
59.8203296462069,0.0833492100005839,1.1,1.1
60.0302767851133,0.0988428058346155,1.1,1.1
60.232688727425604,0.112239684875915,1.1,1.1
60.4333580760171,0.127148646510642,1.1,1.1
60.6327326586539,0.144366247513986,1.1,1.1
60.8317153917725,0.162881028265838,1.1,1.1
61.036457949613805,0.18745925846963,1.1,1.1
61.2332276635407,0.210892982648218,1.1,1.1
61.4296625306727,0.23623637064613,1.1,1.1
61.623917040468804,0.263991137494162,1.1,1.1
61.8180439541013,0.293837269277852,1.1,1.1
62.010719978297004,0.325786634452796,1.1,1.1
62.207003939116504,0.378158111228371,1.1,1.1
62.3987005943551,0.418375910595541,1.1,1.1
62.5901036004349,0.461027396720116,1.1,1.1
62.7796862992684,0.507535719954679,1.1,1.1
62.968167298047405,0.557520402946251,1.1,1.1
63.1684432383349,0.607737660322146,1.1,1.1
63.3557719782075,0.663515204875411,1.1,1.1
63.5411429264516,0.723443077454731,1.1,1.1
63.7248621666669,0.786496601130063,1.1,1.1
63.9068335916361,0.853698115595124,1.1,1.1
64.088658755826,0.931166094370188,1.1,1.1
64.2676281440225,1.00694585326625,1.1,1.1
64.4440627341136,1.08664915615713,1.1,1.1
64.61772480450881,1.17006620139935,1.1,1.1
64.7881545928618,1.25782398745728,1.1,1.1
64.9610144921713,1.35792810110544,1.1,1.1
65.1260117148734,1.45457338271242,1.1,1.1
65.2881773084178,1.55408752276353,1.1,1.1
65.4464380783091,1.65791457424084,1.1,1.1
65.6006179542275,1.76555300465348,1.1,1.1
65.76502902422081,1.8875299828197,1.1,1.1
65.9151027377312,2.00367971400933,1.1,1.1
66.0609158946773,2.12323028135772,1.1,1.1
66.2015857618333,2.24658320954025,1.1,1.1
66.3384308471307,2.37303183611366,1.1,1.1
66.4815477691125,2.48954654765512,1.1,1.1
66.6117982821797,2.61929400907351,1.1,1.1
66.73690263164269,2.75191923415506,1.1,1.1
66.8571071042353,2.88745576359771,1.1,1.1
66.973412579675,3.02554608280767,1.1,1.1
67.08913933898,3.18185706194713,1.1,1.1
67.19591313434441,3.32655107204128,1.1,1.1
67.29807094962871,3.47287212653314,1.1,1.1
67.3957747984606,3.62129183086013,1.1,1.1
67.4934209818905,3.77197499931561,1.1,1.1
67.5812404858639,3.92499761530079,1.1,1.1
67.6635909430266,4.08038875081224,1.1,1.1
67.74093739835581,4.23828029135783,1.1,1.1
67.81276973401759,4.39988858498987,1.1,1.1
67.8826142725503,4.56472062452426,1.1,1.1
67.9471894492651,4.73247285430406,1.1,1.1
68.00652639254079,4.90310351076792,1.1,1.1
68.0614221198813,5.07589721777932,1.1,1.1
68.1096662921024,5.25093289019362,1.1,1.1
68.1519259451138,5.42789882251578,1.1,1.1
68.19558877256421,5.61715420526954,1.1,1.1
68.2283612302214,5.79848061251191,1.1,1.1
68.25462835743201,5.98038338618908,1.1,1.1
68.27312190530961,6.16255448682441,1.1,1.1
68.2847900131441,6.34537460446961,1.1,1.1
68.3018952247464,6.5311336078844,1.1,1.1
68.3024947572867,6.71514694867788,1.1,1.1
68.29646255198321,6.89891227189976,1.1,1.1
68.2836308269714,7.0814936207883,1.1,1.1
68.26398593555379,7.26230095747785,1.1,1.1
68.2282091750539,7.44636243095652,1.1,1.1
68.194422545928,7.62442828528703,1.1,1.1
68.1545518278611,7.80057391423091,1.1,1.1
68.10818146635151,7.97382779520077,1.1,1.1
68.0552441689166,8.14383085114022,1.1,1.1
68.0105650052501,8.31361788843382,1.1,1.1
67.9479432691059,8.47739249390608,1.1,1.1
67.8804823155323,8.63824534332476,1.1,1.1
67.8072422740028,8.79710498215295,1.1,1.1
67.7284777881522,8.95373573634498,1.1,1.1
67.647708940526,9.11789219526136,1.1,1.1
67.559461374872,9.27010233512331,1.1,1.1
67.46549042025751,9.41843386468015,1.1,1.1
67.3655540161646,9.56387727408679,1.1,1.1
67.2613861158332,9.70690611648045,1.1,1.1
67.1515209703143,9.84659815739171,1.1,1.1
67.04454593466241,9.97934679410486,1.1,1.1
66.92575564974891,10.1126551136296,1.1,1.1
66.8011560072419,10.2425015225306,1.1,1.1
66.6718861951926,10.3690483318241,1.1,1.1
66.5372732269695,10.5067062875473,1.1,1.1
66.3982449576865,10.6281909870085,1.1,1.1
66.2551103668945,10.7463001315888,1.1,1.1
66.1073483436767,10.8607101696569,1.1,1.1
65.9557746043272,10.9717213728905,1.1,1.1
65.80407027831299,11.0822332612352,1.1,1.1
65.6450665564665,11.1847786265135,1.1,1.1
65.4825915316699,11.2827175286235,1.1,1.1
65.1465973711887,11.4646990398458,1.1,1.1
64.96658891198629,11.5501542576303,1.1,1.1
64.78940534009129,11.6293217839891,1.1,1.1
64.6090910898736,11.7038590141709,1.1,1.1
64.4259615083283,11.7741355415924,1.1,1.1
64.2401720426623,11.8396541133094,1.1,1.1
64.0522330087302,11.9036280907015,1.1,1.1
63.8606540443162,11.9606853799019,1.1,1.1
63.6660469903993,12.0133365161115,1.1,1.1
63.4684918884547,12.0610846699755,1.1,1.1
63.26786962461,12.1049541316894,1.1,1.1
63.0597659885572,12.1544461073527,1.1,1.1
62.8518631566796,12.1906260904094,1.1,1.1
62.6409443591042,12.2231036251914,1.1,1.1
62.4271205044868,12.2513829195202,1.1,1.1
62.2107633871458,12.2754984336957,1.1,1.1
61.984201750086704,12.2983235035582,1.1,1.1
61.7629907479499,12.3156317009289,1.1,1.1
61.5408973221348,12.3304723778271,1.1,1.1
61.318202845323,12.342773401512,1.1,1.1
61.0947569091043,12.3521687568957,1.1,1.1
60.871035097824304,12.3591155209034,1.1,1.1
60.6416214466915,12.3701486851746,1.1,1.1
60.4156776711002,12.3753559665491,1.1,1.1
60.1893820326304,12.3788492414455,1.1,1.1
59.9621281118516,12.3804966963974,1.1,1.1
59.726562021201005,12.379695166996,1.1,1.1
59.4963249193738,12.3789877892618,1.1,1.1
59.2653763619518,12.3768374146629,1.1,1.1
59.0327730266288,12.3737937831453,1.1,1.1
58.7988853020224,12.3696745857244,1.1,1.1
58.5607155837339,12.3632950015029,1.1,1.1
58.3238583059068,12.3571298664836,1.1,1.1
58.085178856045104,12.3525535083197,1.1,1.1
57.844443806403405,12.3489459054465,1.1,1.1
57.602317641683,12.3452440258886,1.1,1.1
57.349182519976104,12.3394354934805,1.1,1.1
57.102927305998904,12.3356880239523,1.1,1.1
56.8557452001124,12.3329157615478,1.1,1.1
56.6073128484704,12.3292668327649,1.1,1.1
56.3581039720122,12.3264084533046,1.1,1.1
56.1080839584883,12.3249864743399,1.1,1.1
55.8571592503099,12.3236103062727,1.1,1.1
55.5945035172356,12.3184573304839,1.1,1.1
55.3396901325536,12.3168454768289,1.1,1.1
55.0831441380586,12.3157510407495,1.1,1.1
54.814952107219504,12.3128487562811,1.1,1.1
54.5536427906015,12.3124118085333,1.1,1.1
54.2902122776801,12.3127507795294,1.1,1.1
54.024327874145804,12.3136484687301,1.1,1.1
53.756165981070204,12.3145172515313,1.1,1.1
53.4810002671867,12.3108790023038,1.1,1.1
53.2089622098341,12.3120492415445,1.1,1.1
52.935226281712104,12.3125596954626,1.1,1.1
52.659936991526,12.3151591117056,1.1,1.1
52.3722222340286,12.308516992654,1.1,1.1
52.0932032566244,12.309579998573,1.1,1.1
51.8133854884962,12.312042496279,1.1,1.1
51.5322097626928,12.3145725182783,1.1,1.1
51.25069754431,12.3163746725304,1.1,1.1
50.968256179385705,12.3196627169224,1.1,1.1
50.6781504091159,12.3261734865091,1.1,1.1
50.3926157457755,12.3298423726562,1.1,1.1
50.1061091984435,12.3343728881605,1.1,1.1
49.8188838425542,12.3392463696513,1.1,1.1
49.5308803209375,12.3431628863303,1.1,1.1
49.230831243162704,12.3352805347418,1.1,1.1
48.939341206297904,12.3390164752223,1.1,1.1
48.6464981254597,12.3429665674107,1.1,1.1
48.3523597833963,12.3470392410929,1.1,1.1
48.05805537194961,12.3510934935646,1.1,1.1
47.7530352433265,12.3482759088785,1.1,1.1
47.4561319041497,12.352140556706,1.1,1.1
47.1589189762552,12.3570478756576,1.1,1.1
46.8618247297204,12.3614137591481,1.1,1.1
46.5534986236426,12.3572914952538,1.1,1.1
46.2546513646259,12.3606252975648,1.1,1.1
45.9558772284289,12.3636656124609,1.1,1.1
45.6580249312329,12.3672391283789,1.1,1.1
45.360027354134004,12.3719126098293,1.1,1.1
45.061479196567106,12.375852495278,1.1,1.1
44.757291075877305,12.3803162113798,1.1,1.1
44.4582492310102,12.384934096753,1.1,1.1
44.1595971968318,12.3881720493236,1.1,1.1
43.8607209555295,12.3924860044627,1.1,1.1
43.551878669192206,12.3891997441203,1.1,1.1
43.250516529486305,12.3924302819158,1.1,1.1
42.9482951970293,12.3964731876694,1.1,1.1
42.646055831928706,12.4005911173694,1.1,1.1
42.3437074401067,12.4042277346084,1.1,1.1
42.0406617073048,12.4092330637507,1.1,1.1
41.7246300152532,12.4083898669808,1.1,1.1
41.4184763536277,12.412451442865,1.1,1.1
41.1118203681009,12.4174766714159,1.1,1.1
40.8048995218247,12.4218533278293,1.1,1.1
40.4977107992418,12.4259826812842,1.1,1.1
15.604725929473055,12.9959462812779,1.1,1.1
39.870892214624,12.4307181248662,1.1,1.1
39.5615795165414,12.4363268166493,1.1,1.1
39.2521860738807,12.4415350547607,1.1,1.1
38.943242941041305,12.4466797648316,1.1,1.1
38.6225940259384,12.4402456123771,1.1,1.1
38.3120740566866,12.4445578739007,1.1,1.1
38.001918198549006,12.449007850783,1.1,1.1
37.6922819522935,12.4539329025782,1.1,1.1
37.3745271905113,12.4603153356262,1.1,1.1
37.064738510023105,12.4648172061994,1.1,1.1
36.7550284366936,12.4699236134609,1.1,1.1
36.4454126442364,12.4758028732577,1.1,1.1
36.1364878209756,12.4819874343651,1.1,1.1
35.8214503039349,12.4771142412762,1.1,1.1
35.5135807904454,12.4818304086156,1.1,1.1
35.206625032165306,12.486466287134,1.1,1.1
34.9006060177361,12.4918121371578,1.1,1.1
34.5947993427921,12.4979515456336,1.1,1.1
34.2784605125279,12.4998849914722,1.1,1.1
33.971912172849,12.5058852797659,1.1,1.1
33.666237926626906,12.5119201427775,1.1,1.1
33.3607110147547,12.5175705931655,1.1,1.1
33.0556730119479,12.5246219967632,1.1,1.1
32.7512527922038,12.5313048848677,1.1,1.1
32.4375635713014,12.5311546604323,1.1,1.1
32.1330118609269,12.5382076628283,1.1,1.1
31.828755962635803,12.5439850009986,1.1,1.1
31.525043963306103,12.5515163496745,1.1,1.1
31.2176292498638,12.5484159065573,1.1,1.1
30.9146021912615,12.5545174126931,1.1,1.1
30.612067690720302,12.5604556071711,1.1,1.1
30.3101647291735,12.5670034576361,1.1,1.1
30.008955343272202,12.5731837623361,1.1,1.1
29.6981703498977,12.5752523204743,1.1,1.1
29.396300623268203,12.5821923713196,1.1,1.1
29.094810240942003,12.5890708390588,1.1,1.1
28.794084224380704,12.5962572400244,1.1,1.1
28.4939094773344,12.6039325445952,1.1,1.1
28.186427173179602,12.608038349882,1.1,1.1
27.8858790343862,12.616340865194,1.1,1.1
27.5858519233062,12.6240616216721,1.1,1.1
27.2866398183968,12.6328041839862,1.1,1.1
26.988007187001102,12.6421556873029,1.1,1.1
26.689949383396204,12.6513315528854,1.1,1.1
26.38269986715227,12.6480104107301,1.1,1.1
26.084415199903113,12.6564122186945,1.1,1.1
25.78700731542123,12.6648252661557,1.1,1.1
25.49086018037785,12.6728727235323,1.1,1.1
25.18566810609643,12.6789278878041,1.1,1.1
24.891217050035223,12.6872572532594,1.1,1.1
24.598063379398432,12.695597726366,1.1,1.1
24.305800483380892,12.7057203600144,1.1,1.1
24.01440450813811,12.7162452446778,1.1,1.1
23.716322701044472,12.7196046575093,1.1,1.1
23.42743481256394,12.7284731540025,1.1,1.1
23.14036006049547,12.7370204762948,1.1,1.1
22.85557671045386,12.7456461944306,1.1,1.1
22.57413370037527,12.7550084105501,1.1,1.1
22.28561504729711,12.7622224862291,1.1,1.1
22.0065153333451,12.7716775977113,1.1,1.1
21.72989386538984,12.7816497423091,1.1,1.1
21.45590701541515,12.7912527392273,1.1,1.1
21.184443098869203,12.8006015618087,1.1,1.1
20.915384658754313,12.8112942824206,1.1,1.1
20.642192864146562,12.8128534427005,1.1,1.1
20.377703437359433,12.8223500952793,1.1,1.1
20.11729996500437,12.8320378614253,1.1,1.1
19.86192608307597,12.8414821284328,1.1,1.1
19.611110897371592,12.8502178856728,1.1,1.1
19.35210827452808,12.8587915617845,1.1,1.1
19.11005968320273,12.8686063276944,1.1,1.1
18.874192805498,12.8789146433816,1.1,1.1
18.64445959289966,12.8888757741609,1.1,1.1
18.411162525967892,12.8913225839639,1.1,1.1
18.19377628937358,12.8998753063883,1.1,1.1
17.98373179858418,12.9078728012007,1.1,1.1
17.781224814988352,12.9159473628457,1.1,1.1
17.58621073122228,12.9240048316994,1.1,1.1
17.389938122523223,12.9227377844592,1.1,1.1
17.21102586786165,12.9291929521989,1.1,1.1
17.043161861164084,12.9347607057797,1.1,1.1
16.887321151063222,12.9400246576485,1.1,1.1
16.743328587841983,12.9456126377981,1.1,1.1
16.61015069898263,12.9508413106572,1.1,1.1
16.47656055255723,12.9600813217882,1.1,1.1
16.362998990849235,12.964549205364,1.1,1.1
16.258923370753312,12.9684320683041,1.1,1.1
16.16391312149218,12.9727789687754,1.1,1.1
16.07666884780128,12.9771067491443,1.1,1.1
15.989817156138809,12.9768635913809,1.1,1.1
15.91690219589953,12.9802695755382,1.1,1.1
15.852422825865597,12.9831612478853,1.1,1.1
15.796325582467203,12.9858180499317,1.1,1.1
15.748527289353804,12.9883627852628,1.1,1.1
15.697157503922035,12.9879955937773,1.1,1.1
15.663595603889071,12.9900859073446,1.1,1.1
15.637399902787859,12.9920774797961,1.1,1.1
15.618385839072133,12.9939501260651,1.1,1.1
15.606250258519418,12.9957064150768,1.1,1.1
15.594482281618282,12.9908562686859,1.1,1.1
15.594203564107902,12.9916569616453,1.1,1.1
15.597354968563351,12.9926097170369,1.1,1.1
15.599666805734712,12.9940167994978,1.1,1.1
15.601305482491055,12.9958250092282,1.1,1.1
15.59605428386885,12.9944794995661,1.1,1.1
15.597839961924782,12.9962662133909,1.1,1.1
15.59968757282294,12.9983420161486,1.1,1.1
15.601753742511953,13.000601098485,1.1,1.1
15.604658977075843,12.9936452098028,1.1,1.1
15.59462682345309,12.9955509992756,1.1,1.1
15.59586858589081,12.9972876349731,1.1,1.1
15.597457380596952,12.9993463010343,1.1,1.1
15.599381885941511,13.0017388392047,1.1,1.1
15.601558978807091,13.0043773234277,1.1,1.1
15.59177570338069,12.9919864995373,1.1,1.1
15.592933959659092,12.9934596488671,1.1,1.1
15.594361006219332,12.9950940475091,1.1,1.1
15.596087360836892,12.9970335000077,1.1,1.1
15.59285261726508,12.9931311199643,1.1,1.1
15.59429734856277,12.9947265773542,1.1,1.1
15.59604618129275,12.9965145909711,1.1,1.1
15.608223087832116,12.9973427849288,1.1,1.1
15.603776380364877,12.9937742487251,1.1,1.1
15.604449091731079,12.9943601259056,1.1,1.1
15.605358251838412,12.9951615173493,1.1,1.1
15.606483789922185,12.996169880739,1.1,1.1
15.607874740813358,12.997411716041,1.1,1.1
15.609527579516696,12.998859934861,1.1,1.1
15.605328525911577,12.994353791004,1.1,1.1
15.606295490523177,12.9951307563833,1.1,1.1
15.607523358807056,12.9961140571121,1.1,1.1
15.609060458218968,12.9972846370573,1.1,1.1
15.60353915173273,12.9940261051865,1.1,1.1
15.6040124061586,12.9946529785524,1.1,1.1
15.604756456942338,12.9954672651628,1.1,1.1
15.605788769844152,12.9965050953422,1.1,1.1
15.607045882184783,12.9978036791952,1.1,1.1
15.604559224003614,12.9935982617817,1.1,1.1
15.605321151644606,12.9941118857611,1.1,1.1
15.60638933001874,12.9948039402177,1.1,1.1
15.607704132965743,12.9957117868662,1.1,1.1
15.609253964377801,12.996845008089,1.1,1.1
15.611071393756154,12.9982468319842,1.1,1.1
15.605226891624547,12.9953889584358,1.1,1.1
15.606135705609516,12.9962842247972,1.1,1.1
15.60723125867771,12.9973943705935,1.1,1.1
15.60864092518766,12.9986856749917,1.1,1.1
15.61031985065673,13.0002237524348,1.1,1.1
15.605206540008332,12.9957581804861,1.1,1.1
15.606094480402273,12.996605083375,1.1,1.1
15.607295796487357,12.9976334801315,1.1,1.1
15.608785304118005,12.9988967935577,1.1,1.1
15.610495058716165,13.0003410619084,1.1,1.1
15.605256987414366,12.9957603868506,1.1,1.1
15.606147238790092,12.9964344985448,1.1,1.1
15.60733089820717,12.9974045012691,1.1,1.1
15.608707242281126,12.9985494531052,1.1,1.1
15.604745328290068,12.9948563571874,1.1,1.1
15.605406290590217,12.99538622055,1.1,1.1
15.606267548562588,12.9961437681662,1.1,1.1
15.60735921744528,12.9971249283591,1.1,1.1
15.608696869630968,12.9983403621836,1.1,1.1
15.60456194958575,12.9951319610556,1.1,1.1
15.605149987346769,12.9956696577951,1.1,1.1
15.606044244447366,12.9965474533835,1.1,1.1
15.60727407109907,12.9976133410096,1.1,1.1
15.608893741456777,12.9988634970584,1.1,1.1
15.610893472364728,13.0002180398138,1.1,1.1
15.60290415234179,12.9966702390551,1.1,1.1
15.603448402270056,12.9975142185126,1.1,1.1
15.604153444462444,12.9986885576467,1.1,1.1
15.605083607243314,12.9998500939376,1.1,1.1
15.60625932808956,13.0012522486519,1.1,1.1
15.605889695484407,12.9979592224479,1.1,1.1
